date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:50:20	93112/93112	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2216bb8-67346091-97a1a5;br%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-regular.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-regular.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:20	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:04%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-regular.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-regular.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:21	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:04%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:21	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:05%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italicd41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:21	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:05%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:21	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:05%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:21	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:05%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:22	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:05%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-italic.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:22	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:06%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:22	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:06%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600d41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:22	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:06%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:23	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:06%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:23	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:07%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:23	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:07%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:23	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:07%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:23	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:07%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italicd41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:24	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:07%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:24	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:08%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:24	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:08%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:24	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:08%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-600italic.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:25	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:08%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:25	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:09%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italicd41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:25	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:09%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:25	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:09%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:26	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:09%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:26	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:10%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700italic.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:26	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:10%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:26	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:10%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800d41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:26	44536/44536	---M--	200	added ('OK')	font/woff2	etag:%22adf8-67346091-97a1af;;;%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:27	57568/57568	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e0e0-67346091-97a1b3;;;%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:27	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:11%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:27	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:11%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:27	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:11%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:27	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:11%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700d41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:28	44988/44988	---M--	200	added ('OK')	font/woff2	etag:%22afbc-67346091-97a196;;;%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:28	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:12%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:28	100128/100128	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%2218720-67346091-97a199;br%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:28	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:12%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-700.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:29	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:12%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.eot	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:29	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:13%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italicd41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:29	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:13%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.woff2	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:29	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:13%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.woff	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:29	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:13%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.ttf	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:30	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:13%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.svg	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/fonts/open-sans-v17-cyrillic_vietnamese_latin_greek-800italic.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:30	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:14%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:30	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:14%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:30	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-67346091-97a3e2;;;%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:31	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2217ee8-67346091-97a3e4;;;%22	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:31	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:15%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:31	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:15%20GMT	https://goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-content/themes/flatsome-child/font-awesome/fonts/fontawesome-webfont3e6e.svg	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:31	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:15%20GMT	https://goicuocviettel.xyz/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-includes/fonts/dashicons7d4b.eot	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
13:50:32	1240/1240	---MCZ	403	error ('Forbidden')	text/html	date:Fri,%2003%20Jan%202025%2006:50:15%20GMT	https://goicuocviettel.xyz/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Abc/goicuocviettel.xyz/wp-includes/fonts/dashicons7d4b.ttf	(from https://goicuocviettel.xyz/wp-content/litespeed/css/370db1d6d1db25ca0d374de5e493d7da.css?ver=2b675)
